file_path,component,language,logical_unit,line,caller_symbol,callee_package,callee_subprogram,referenced_symbol
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,817,Close_Period_Finally,Client_SYS,Add_To_Attr,Client_SYS.Add_To_Attr
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,828,Close_Period,Client_SYS,Clear_Attr,Client_SYS.Clear_Attr
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,829,Close_Period,Client_SYS,Add_To_Attr,Client_SYS.Add_To_Attr
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,840,Open_Period,Client_SYS,Clear_Attr,Client_SYS.Clear_Attr
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,841,Open_Period,Client_SYS,Add_To_Attr,Client_SYS.Add_To_Attr
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,992,Check_Period_Closed,Accounting_Period_API,PeriodTab,Accounting_Period_API.PeriodTab
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,1000,Check_Period_Closed,Accounting_Period_API,Get_All_Periods,Accounting_Period_API.Get_All_Periods
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,1012,Check_Period_Closed,Accounting_Year_API,Find_Next_Available_Year,Accounting_Year_API.Find_Next_Available_Year
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,1084,Open_Period,Error_SYS,Record_General,Error_SYS.Record_General
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,1086,Open_Period,Acc_Year_Ledger_Info_API,Get_Year_Status_Db,Acc_Year_Ledger_Info_API.Get_Year_Status_Db
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,1087,Open_Period,Error_SYS,Record_General,Error_SYS.Record_General
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,1110,Open_All_IL_Period,Acc_Year_Ledger_Info_API,Get_Year_Status_Db,Acc_Year_Ledger_Info_API.Get_Year_Status_Db
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,1111,Open_All_IL_Period,Error_SYS,Record_General,Error_SYS.Record_General
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,1204,Get_Year_End_Period,Accounting_Period_API,public_rec,Accounting_Period_API.public_rec
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,1222,Get_Year_End_Period,Accounting_Period_API,Get_Max_Year_End_Period,Accounting_Period_API.Get_Max_Year_End_Period
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,1230,Get_Year_End_Period,Accounting_Period_API,Get,Accounting_Period_API.Get
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,1238,Check_Previous_Year_End_Period,Accounting_Period_API,Public_Rec,Accounting_Period_API.Public_Rec
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,1261,Check_Previous_Year_End_Period,Error_SYS,Record_General,Error_SYS.Record_General
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,1277,Check_Close_Period,Voucher_API,Check_If_Postings_In_Voucher,Voucher_API.Check_If_Postings_In_Voucher
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,1279,Check_Close_Period,Component_Intled_SYS,INSTALLED,Component_Intled_SYS.INSTALLED
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,1280,Check_Close_Period,Internal_Hold_Voucher_API,Check_If_Postings_In_Voucher,Internal_Hold_Voucher_API.Check_If_Postings_In_Voucher
accrul/source/accrul/database/AccPeriodLedgerInfo.plsql,accrul,plsql,AccPeriodLedgerInfo,1286,Check_Close_Period,Error_SYS,Record_General,Error_SYS.Record_General
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,67,Validate_Accounting_Year___,Error_SYS,Record_General,Error_SYS.Record_General
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,72,Import___,Enterp_Comp_Connect_V170_API,Crecomp_Lu_Public_Rec,Enterp_Comp_Connect_V170_API.Crecomp_Lu_Public_Rec
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,94,Import___,Enterp_Comp_Connect_V170_API,Use_Keys,Enterp_Comp_Connect_V170_API.Use_Keys
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,110,Import___,Enterp_Comp_Connect_V170_API,Log_Logging,Enterp_Comp_Connect_V170_API.Log_Logging
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,114,Import___,Language_SYS,Translate_Constant,Language_SYS.Translate_Constant
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,115,Import___,Enterp_Comp_Connect_V170_API,Log_Logging,Enterp_Comp_Connect_V170_API.Log_Logging
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,118,Import___,Enterp_Comp_Connect_V170_API,Log_Logging,Enterp_Comp_Connect_V170_API.Log_Logging
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,120,Import___,Enterp_Comp_Connect_V170_API,Log_Logging,Enterp_Comp_Connect_V170_API.Log_Logging
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,124,Import___,Company_Finance_API,Get_User_Def_Cal,Company_Finance_API.Get_User_Def_Cal
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,146,Import___,Enterp_Comp_Connect_V170_API,Log_Logging,Enterp_Comp_Connect_V170_API.Log_Logging
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,150,Import___,Language_SYS,Translate_Constant,Language_SYS.Translate_Constant
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,151,Import___,Enterp_Comp_Connect_V170_API,Log_Logging,Enterp_Comp_Connect_V170_API.Log_Logging
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,154,Import___,Enterp_Comp_Connect_V170_API,Log_Logging,Enterp_Comp_Connect_V170_API.Log_Logging
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,156,Import___,Enterp_Comp_Connect_V170_API,Log_Logging,Enterp_Comp_Connect_V170_API.Log_Logging
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,162,Import___,Enterp_Comp_Connect_V170_API,Log_Logging,Enterp_Comp_Connect_V170_API.Log_Logging
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,168,Import___,Enterp_Comp_Connect_V170_API,Log_Logging,Enterp_Comp_Connect_V170_API.Log_Logging
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,169,Import___,Enterp_Comp_Connect_V170_API,Log_Logging,Enterp_Comp_Connect_V170_API.Log_Logging
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,174,Copy___,Enterp_Comp_Connect_V170_API,Crecomp_Lu_Public_Rec,Enterp_Comp_Connect_V170_API.Crecomp_Lu_Public_Rec
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,195,Copy___,Enterp_Comp_Connect_V170_API,Use_Keys,Enterp_Comp_Connect_V170_API.Use_Keys
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,211,Copy___,Enterp_Comp_Connect_V170_API,Log_Logging,Enterp_Comp_Connect_V170_API.Log_Logging
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,215,Copy___,Language_SYS,Translate_Constant,Language_SYS.Translate_Constant
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,216,Copy___,Enterp_Comp_Connect_V170_API,Log_Logging,Enterp_Comp_Connect_V170_API.Log_Logging
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,219,Copy___,Enterp_Comp_Connect_V170_API,Log_Logging,Enterp_Comp_Connect_V170_API.Log_Logging
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,221,Copy___,Enterp_Comp_Connect_V170_API,Log_Logging,Enterp_Comp_Connect_V170_API.Log_Logging
accrul/source/accrul/database/AccYearLedgerInfo.plsql,accrul,plsql,AccYearLedgerInfo,225,Copy___,Company_Finance_API,Get_User_Def_Cal,Company_Finance_API.Get_User_Def_Cal


